Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,SpenderScore
30,Male,Shirt,Clothing,59,Louisiana,XL,Purple,Winter,3.8,Yes,PayPal,2-Day Shipping,Yes,Yes,24.0,Credit Card,0,36.984536082474214
23,Male,Jacket,Outerwear,29,Missouri,M,Brown,Summer,4.0,Yes,Debit Card,Standard,Yes,Yes,49.0,Credit Card,0,31.185567010309274
33,Male,Sandals,Footwear,36,Michigan,S,Violet,Winter,2.7,Yes,Venmo,Free Shipping,Yes,Yes,3.0,Bank Transfer,13,25.064432989690715
63,Male,Hat,Accessories,82,Alabama,M,Yellow,Summer,4.7,Yes,Bank Transfer,Express,Yes,Yes,42.0,Debit Card,13,63.85309278350516
70,Male,Blouse,Clothing,71,Massachusetts,XL,Magenta,Winter,3.5,Yes,Credit Card,Standard,Yes,Yes,32.0,Cash,26,62.371134020618555
70,Male,Sweater,Clothing,35,Indiana,L,Beige,Fall,3.0,Yes,PayPal,2-Day Shipping,Yes,Yes,33.0,Venmo,26,44.20103092783504
19,Male,Gloves,Accessories,38,West Virginia,XL,Turquoise,Winter,3.3,Yes,Cash,Free Shipping,Yes,Yes,46.0,Bank Transfer,0,34.66494845360825
25,Male,Scarf,Accessories,59,Michigan,S,Peach,Summer,4.7,Yes,Cash,Store Pickup,Yes,Yes,44.0,Venmo,13,52.770618556701024
19,Male,Hoodie,Clothing,91,Pennsylvania,M,Orange,Summer,4.7,Yes,Cash,Express,Yes,Yes,35.0,Credit Card,0,57.73195876288659
25,Male,Shorts,Clothing,68,Alaska,XL,Red,Spring,4.8,Yes,Bank Transfer,Standard,Yes,Yes,45.0,Bank Transfer,52,81.95876288659794
60,Male,Backpack,Accessories,21,Massachusetts,L,Silver,Summer,2.9,Yes,Credit Card,Standard,Yes,Yes,37.0,PayPal,0,22.422680412371133
35,Male,Sunglasses,Accessories,95,North Dakota,M,Cyan,Spring,4.0,Yes,Venmo,2-Day Shipping,Yes,Yes,40.0,Debit Card,0,61.72680412371133
46,Male,Shorts,Clothing,52,Vermont,L,Turquoise,Spring,3.1,Yes,Credit Card,Free Shipping,Yes,Yes,30.0,Cash,0,35.69587628865979
41,Male,Dress,Clothing,21,Kentucky,S,Charcoal,Fall,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,38.0,Venmo,0,22.80927835051546
30,Male,Shorts,Clothing,67,Nevada,XL,Peach,Summer,3.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,15.0,Debit Card,0,37.628865979381445
44,Male,Belt,Accessories,42,Utah,L,Green,Fall,2.8,Yes,Bank Transfer,Standard,Yes,Yes,49.0,Cash,13,45.94072164948454
61,Male,Scarf,Accessories,63,North Dakota,XL,Brown,Summer,4.6,Yes,Bank Transfer,Free Shipping,Yes,Yes,40.0,Debit Card,0,45.2319587628866
55,Male,Boots,Footwear,41,Iowa,M,Yellow,Winter,3.8,Yes,PayPal,Standard,Yes,Yes,40.0,Debit Card,52,66.1082474226804
50,Male,Handbag,Accessories,46,Connecticut,M,Charcoal,Fall,2.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,5.0,PayPal,52,55.154639175257735
57,Male,Pants,Clothing,79,Wisconsin,L,Olive,Winter,4.1,Yes,Venmo,Standard,Yes,Yes,5.0,PayPal,13,48.00257731958762
51,Male,Boots,Footwear,90,Idaho,L,Red,Fall,3.3,Yes,Cash,Next Day Air,Yes,Yes,5.0,Debit Card,0,45.61855670103092
18,Male,Shirt,Clothing,71,Montana,M,White,Winter,3.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,1.0,Cash,52,66.49484536082473
63,Male,Dress,Clothing,87,Connecticut,L,Pink,Summer,3.0,Yes,Debit Card,Standard,Yes,Yes,21.0,Venmo,52,82.4742268041237
34,Male,Hoodie,Clothing,66,Idaho,S,Black,Spring,3.2,Yes,Venmo,Express,Yes,Yes,18.0,PayPal,1,38.89274385408405
25,Male,Pants,Clothing,90,Arkansas,XL,Indigo,Summer,4.5,Yes,PayPal,Free Shipping,Yes,Yes,49.0,Cash,0,62.628865979381445
46,Male,Jeans,Clothing,47,Iowa,L,Turquoise,Summer,4.8,Yes,Venmo,Express,Yes,Yes,27.0,Debit Card,52,64.17525773195875
59,Male,Shirt,Clothing,38,Louisiana,L,Purple,Spring,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,21.0,Venmo,1,25.6195479777954
37,Male,Backpack,Accessories,50,Kentucky,L,Beige,Summer,3.4,Yes,Cash,Store Pickup,Yes,Yes,19.0,Cash,26,46.52061855670103
49,Male,Jacket,Outerwear,79,Massachusetts,L,Charcoal,Summer,4.6,Yes,Debit Card,Standard,Yes,Yes,23.0,Debit Card,13,54.96134020618556
22,Male,Scarf,Accessories,91,Virginia,L,Turquoise,Spring,4.1,Yes,Bank Transfer,Standard,Yes,Yes,26.0,PayPal,26,70.36082474226804
64,Male,Boots,Footwear,60,New Hampshire,M,Maroon,Spring,3.5,Yes,PayPal,2-Day Shipping,Yes,Yes,13.0,Bank Transfer,0,33.24742268041236
42,Male,Blouse,Clothing,81,New Hampshire,XL,Black,Summer,3.8,Yes,Credit Card,Next Day Air,Yes,Yes,36.0,Bank Transfer,0,52.9639175257732
37,Male,Hoodie,Clothing,90,Oregon,M,Lavender,Summer,2.6,Yes,Bank Transfer,Express,Yes,Yes,39.0,Bank Transfer,0,58.76288659793815
26,Male,Jacket,Outerwear,70,South Dakota,M,Magenta,Fall,4.4,Yes,Venmo,Store Pickup,Yes,Yes,40.0,Debit Card,26,64.94845360824742
33,Male,Jeans,Clothing,63,Delaware,L,Green,Spring,2.6,Yes,Venmo,Express,Yes,Yes,37.0,Debit Card,0,44.072164948453604
30,Male,Jewelry,Accessories,29,Missouri,M,Olive,Spring,3.6,Yes,PayPal,Express,Yes,Yes,9.0,Venmo,0,15.721649484536082
21,Male,Socks,Clothing,90,Alaska,L,Green,Spring,4.2,Yes,Debit Card,Express,Yes,Yes,7.0,Venmo,0,46.391752577319586
22,Male,Shirt,Clothing,22,Florida,M,Peach,Summer,4.6,Yes,Bank Transfer,Standard,Yes,Yes,25.0,Bank Transfer,1,18.91851704996035
63,Male,Shorts,Clothing,22,Mississippi,L,Turquoise,Summer,3.3,Yes,Venmo,Next Day Air,Yes,Yes,42.0,Venmo,0,24.871134020618552
33,Male,Jewelry,Accessories,62,New Mexico,L,Orange,Fall,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,19.0,Debit Card,52,68.81443298969072
43,Male,Blouse,Clothing,57,California,L,Silver,Summer,4.4,Yes,Debit Card,Next Day Air,Yes,Yes,41.0,Debit Card,0,42.52577319587629
27,Male,Sweater,Clothing,32,Wyoming,S,Blue,Summer,4.3,Yes,PayPal,Store Pickup,Yes,Yes,50.0,Cash,0,33.118556701030926
35,Male,Jewelry,Accessories,53,Missouri,L,Cyan,Fall,3.5,Yes,Cash,Express,Yes,Yes,43.0,PayPal,13,49.29123711340206
37,Male,T-shirt,Clothing,79,New Hampshire,XL,Green,Fall,4.7,Yes,Cash,Store Pickup,Yes,Yes,36.0,Venmo,0,51.93298969072164
61,Male,Hat,Accessories,61,Texas,L,Silver,Winter,3.1,Yes,Cash,Standard,Yes,Yes,33.0,Debit Card,26,57.60309278350515
32,Male,Shorts,Clothing,78,North Dakota,L,Yellow,Summer,3.6,Yes,PayPal,Next Day Air,Yes,Yes,20.0,Bank Transfer,0,45.2319587628866
62,Male,Sweater,Clothing,97,Arkansas,S,Gray,Winter,4.8,Yes,Credit Card,Next Day Air,Yes,Yes,37.0,Venmo,0,61.59793814432989
29,Male,Jeans,Clothing,78,Nebraska,M,Pink,Winter,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,12.0,PayPal,0,42.13917525773196
41,Male,Sunglasses,Accessories,56,Minnesota,L,Beige,Summer,3.2,Yes,Venmo,Express,Yes,Yes,46.0,PayPal,0,43.94329896907217
48,Male,Boots,Footwear,25,Massachusetts,M,Indigo,Summer,3.9,Yes,Venmo,Standard,Yes,Yes,28.0,Venmo,26,37.113402061855666
43,Male,Coat,Outerwear,28,Arkansas,M,Red,Spring,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,30.0,PayPal,26,39.43298969072165
34,Male,Shirt,Clothing,57,New Hampshire,L,Blue,Spring,2.8,Yes,Cash,Express,Yes,Yes,28.0,Cash,0,37.5
45,Male,Dress,Clothing,36,Rhode Island,L,Cyan,Fall,2.7,Yes,Cash,2-Day Shipping,Yes,Yes,20.0,Debit Card,0,23.582474226804116
65,Male,Shirt,Clothing,69,New Jersey,S,Violet,Winter,3.1,Yes,Venmo,Express,Yes,Yes,39.0,Bank Transfer,0,47.9381443298969
61,Male,Sunglasses,Accessories,48,Montana,M,Orange,Fall,3.6,Yes,Venmo,2-Day Shipping,Yes,Yes,48.0,Cash,0,40.59278350515463
18,Male,Dress,Clothing,58,Colorado,L,Maroon,Spring,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,32.0,Credit Card,0,39.561855670103085
47,Male,Sunglasses,Accessories,24,Nebraska,M,Teal,Spring,3.6,Yes,PayPal,Store Pickup,Yes,Yes,28.0,PayPal,1,21.109238699444884
56,Male,Sunglasses,Accessories,31,Minnesota,L,Orange,Winter,3.5,Yes,Credit Card,2-Day Shipping,Yes,Yes,27.0,Venmo,0,23.711340206185564
64,Male,Shorts,Clothing,29,Minnesota,S,Purple,Summer,3.5,Yes,Cash,Free Shipping,Yes,Yes,26.0,Venmo,0,22.293814432989688
26,Male,Jeans,Clothing,69,South Dakota,M,Orange,Summer,2.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,22.0,Credit Card,26,57.47422680412371
22,Male,T-shirt,Clothing,79,West Virginia,XL,Yellow,Summer,4.7,Yes,Debit Card,Free Shipping,Yes,Yes,23.0,Bank Transfer,0,46.90721649484536
64,Male,Pants,Clothing,39,Nevada,M,Charcoal,Summer,3.1,Yes,Debit Card,Express,Yes,Yes,21.0,Debit Card,0,25.51546391752577
21,Male,Sunglasses,Accessories,84,North Carolina,L,Gray,Fall,4.9,Yes,PayPal,Free Shipping,Yes,Yes,36.0,Cash,52,86.72680412371135
67,Male,Boots,Footwear,66,Illinois,S,Charcoal,Spring,4.1,Yes,Debit Card,Next Day Air,Yes,Yes,42.0,Debit Card,0,47.551546391752574
46,Male,T-shirt,Clothing,92,Michigan,L,Orange,Fall,4.7,Yes,Credit Card,Standard,Yes,Yes,4.0,Venmo,13,54.31701030927836
40,Male,Sandals,Footwear,45,Michigan,M,Red,Winter,2.5,Yes,Debit Card,Free Shipping,Yes,Yes,47.0,Credit Card,1,39.27934179222839
51,Male,Shorts,Clothing,74,Oklahoma,L,Gold,Spring,4.4,Yes,Venmo,Next Day Air,Yes,Yes,13.0,Bank Transfer,52,72.68041237113401
35,Male,Hat,Accessories,39,South Dakota,L,Brown,Fall,3.9,Yes,Bank Transfer,Free Shipping,Yes,Yes,8.0,Bank Transfer,0,20.489690721649485
56,Male,Scarf,Accessories,71,Oklahoma,M,Olive,Winter,3.7,Yes,Bank Transfer,Standard,Yes,Yes,11.0,Debit Card,0,38.144329896907216
25,Male,T-shirt,Clothing,95,Maryland,L,Violet,Fall,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,5.0,Venmo,1,48.815424266455196
65,Male,Gloves,Accessories,72,Ohio,L,Indigo,Fall,4.8,Yes,Credit Card,Free Shipping,Yes,Yes,1.0,Credit Card,13,42.84793814432988
39,Male,Scarf,Accessories,85,Ohio,L,Yellow,Fall,4.2,Yes,Cash,2-Day Shipping,Yes,Yes,17.0,PayPal,0,47.68041237113402
47,Male,Boots,Footwear,54,Massachusetts,M,Teal,Fall,3.4,Yes,Credit Card,Store Pickup,Yes,Yes,27.0,Venmo,0,35.56701030927835
36,Male,Gloves,Accessories,41,North Carolina,L,Pink,Spring,2.9,Yes,Cash,Store Pickup,Yes,Yes,3.0,Debit Card,0,19.58762886597938
66,Male,Coat,Outerwear,24,Florida,M,Violet,Spring,3.3,Yes,Venmo,Free Shipping,Yes,Yes,22.0,PayPal,52,50.38659793814433
62,Male,Belt,Accessories,99,Montana,S,Orange,Summer,4.8,Yes,Cash,Standard,Yes,Yes,24.0,Cash,26,73.71134020618555
41,Male,Hoodie,Clothing,32,Minnesota,M,Red,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,Yes,18.0,Debit Card,0,20.74742268041237
66,Male,Shoes,Footwear,71,Massachusetts,L,Peach,Summer,4.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,39.0,Bank Transfer,0,48.96907216494844
51,Male,Dress,Clothing,49,Rhode Island,XL,Green,Winter,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,25.0,Credit Card,26,48.324742268041234
33,Male,Gloves,Accessories,50,Minnesota,XL,Violet,Fall,3.4,Yes,Credit Card,Free Shipping,Yes,Yes,6.0,Cash,1,26.006145915939726
57,Male,Jewelry,Accessories,91,Nevada,L,Yellow,Fall,4.2,Yes,Credit Card,Express,Yes,Yes,26.0,Bank Transfer,52,86.46907216494844
45,Male,Belt,Accessories,46,New Mexico,M,Pink,Fall,3.9,Yes,Credit Card,Standard,Yes,Yes,43.0,Debit Card,26,53.73711340206185
61,Male,Sweater,Clothing,50,North Carolina,M,Brown,Spring,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,6.0,Credit Card,13,33.44072164948454
55,Male,Skirt,Clothing,39,Virginia,XL,Silver,Fall,4.2,Yes,Bank Transfer,Free Shipping,Yes,Yes,6.0,Debit Card,0,19.716494845360828
54,Male,Sneakers,Footwear,99,Alaska,M,Pink,Summer,3.0,Yes,Bank Transfer,Store Pickup,Yes,Yes,13.0,Cash,0,53.350515463917525
57,Male,Gloves,Accessories,48,Nevada,M,Cyan,Winter,3.6,Yes,PayPal,Next Day Air,Yes,Yes,13.0,PayPal,13,35.115979381443296
27,Male,Coat,Outerwear,77,Pennsylvania,M,Brown,Fall,2.5,Yes,Cash,Next Day Air,Yes,Yes,11.0,Cash,1,41.85666137985724
64,Male,Backpack,Accessories,95,Illinois,XL,Red,Spring,2.6,Yes,PayPal,Express,Yes,Yes,45.0,Venmo,52,95.8762886597938
52,Male,Socks,Clothing,100,Delaware,M,Silver,Spring,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,8.0,PayPal,13,59.98711340206185
19,Male,Sneakers,Footwear,54,Vermont,M,Gray,Spring,3.3,Yes,Venmo,Express,Yes,Yes,8.0,Credit Card,1,28.84119746233148
22,Male,Sweater,Clothing,68,Hawaii,L,Cyan,Fall,2.6,Yes,Credit Card,Next Day Air,Yes,Yes,34.0,Bank Transfer,26,61.5979381443299
18,Male,Jeans,Clothing,22,Illinois,L,Teal,Fall,3.6,Yes,Cash,Free Shipping,Yes,Yes,40.0,Debit Card,0,24.097938144329895
29,Male,Hat,Accessories,84,California,L,Indigo,Winter,2.6,Yes,Venmo,Express,Yes,Yes,14.0,Debit Card,0,46.00515463917526
42,Male,Hat,Accessories,46,Nevada,M,Yellow,Summer,3.5,Yes,Credit Card,Standard,Yes,Yes,11.0,Credit Card,0,25.257731958762886
49,Male,Handbag,Accessories,53,Kentucky,S,Gold,Winter,3.0,Yes,PayPal,Store Pickup,Yes,Yes,8.0,PayPal,13,35.76030927835052
49,Male,Shirt,Clothing,60,Alabama,M,Maroon,Spring,5.0,Yes,PayPal,Standard,Yes,Yes,8.0,Venmo,0,31.314432989690715
55,Male,Socks,Clothing,32,Wyoming,XL,Silver,Spring,2.5,Yes,Credit Card,Express,Yes,Yes,37.0,Venmo,52,60.30927835051546
29,Male,Socks,Clothing,50,Massachusetts,M,Yellow,Summer,2.9,Yes,Cash,Store Pickup,Yes,Yes,23.0,Debit Card,1,32.57831086439334
60,Male,Dress,Clothing,94,Utah,M,Blue,Spring,4.6,Yes,Credit Card,Express,Yes,Yes,38.0,Cash,1,61.0576923076923
34,Male,Shoes,Footwear,26,New York,M,Turquoise,Spring,3.6,Yes,Venmo,Free Shipping,Yes,Yes,38.0,Cash,0,25.386597938144327
30,Male,Scarf,Accessories,44,Vermont,L,Indigo,Winter,3.0,Yes,PayPal,Store Pickup,Yes,Yes,12.0,Credit Card,26,40.72164948453608
28,Male,Hoodie,Clothing,57,Hawaii,M,Green,Summer,4.5,Yes,PayPal,Standard,Yes,Yes,15.0,Cash,52,64.69072164948454
63,Male,T-shirt,Clothing,65,Louisiana,L,Purple,Winter,4.5,Yes,Debit Card,Next Day Air,Yes,Yes,38.0,PayPal,26,61.59793814432989
31,Male,Jeans,Clothing,72,Alabama,M,Peach,Winter,3.2,Yes,Debit Card,Store Pickup,Yes,Yes,41.0,Bank Transfer,0,50.257731958762875
46,Male,Shorts,Clothing,62,Louisiana,S,Purple,Spring,4.0,Yes,Bank Transfer,Next Day Air,Yes,Yes,37.0,PayPal,26,59.66494845360823
70,Male,Hat,Accessories,21,Indiana,S,Teal,Winter,4.8,Yes,Credit Card,Express,Yes,Yes,16.0,Bank Transfer,0,14.304123711340205
53,Male,Handbag,Accessories,85,Michigan,S,Green,Spring,3.7,Yes,Bank Transfer,Free Shipping,Yes,Yes,25.0,Venmo,52,82.98969072164948
50,Male,Pants,Clothing,51,Rhode Island,XL,Yellow,Summer,3.8,Yes,Venmo,Store Pickup,Yes,Yes,18.0,Bank Transfer,0,30.541237113402055
33,Male,Handbag,Accessories,84,Idaho,S,Purple,Fall,2.7,Yes,Venmo,Standard,Yes,Yes,4.0,Credit Card,0,42.13917525773196
22,Male,Sweater,Clothing,37,Louisiana,M,Indigo,Summer,4.9,Yes,Venmo,Store Pickup,Yes,Yes,12.0,Bank Transfer,0,21.005154639175256
50,Male,Scarf,Accessories,44,North Carolina,S,Magenta,Summer,3.1,Yes,Credit Card,2-Day Shipping,Yes,Yes,35.0,PayPal,26,49.61340206185567
34,Male,Sneakers,Footwear,45,New Jersey,M,Violet,Spring,4.2,Yes,Venmo,Next Day Air,Yes,Yes,45.0,Venmo,52,70.10309278350515
24,Male,Pants,Clothing,35,Alabama,L,Maroon,Summer,3.8,Yes,Cash,Free Shipping,Yes,Yes,16.0,Credit Card,13,29.574742268041238
69,Male,Backpack,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,10.0,Debit Card,26,43.04123711340206
39,Male,Sandals,Footwear,26,New York,M,Beige,Summer,4.6,Yes,Cash,Store Pickup,Yes,Yes,34.0,Venmo,1,24.45975416336241
42,Male,Socks,Clothing,78,Arizona,XL,Black,Fall,4.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,43.0,Credit Card,1,54.74325931800159
42,Male,Coat,Outerwear,82,Maryland,M,Violet,Fall,4.0,Yes,Cash,2-Day Shipping,Yes,Yes,38.0,Debit Card,52,86.46907216494844
29,Male,Socks,Clothing,39,Alaska,M,Violet,Spring,3.8,Yes,Cash,2-Day Shipping,Yes,Yes,48.0,PayPal,0,35.95360824742267
55,Male,Belt,Accessories,55,Nevada,L,Brown,Summer,3.3,Yes,Venmo,Free Shipping,Yes,Yes,31.0,PayPal,1,38.248413957176844
32,Male,Socks,Clothing,20,Utah,S,Gold,Summer,2.6,Yes,Credit Card,Free Shipping,Yes,Yes,20.0,Cash,0,15.335051546391753
25,Male,Belt,Accessories,29,New Mexico,L,Blue,Fall,4.9,Yes,Credit Card,Express,Yes,Yes,12.0,Credit Card,26,32.98969072164948
38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,2.0,Bank Transfer,52,51.417525773195884
32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Credit Card,Express,Yes,Yes,30.0,Venmo,0,28.479381443298962
43,Male,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,Yes,Cash,Store Pickup,Yes,Yes,28.0,Venmo,0,32.34536082474227
41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Venmo,Next Day Air,Yes,Yes,40.0,Debit Card,13,36.27577319587629
56,Male,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,Yes,Credit Card,Standard,Yes,Yes,46.0,PayPal,0,43.94329896907217
27,Male,T-shirt,Clothing,89,New York,S,Brown,Winter,3.3,Yes,Bank Transfer,Express,Yes,Yes,15.0,Credit Card,52,81.18556701030927
46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,PayPal,Next Day Air,Yes,Yes,38.0,Cash,0,61.46907216494844
48,Male,Boots,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,PayPal,Next Day Air,Yes,Yes,30.0,PayPal,0,50.644329896907216
52,Male,Scarf,Accessories,83,South Dakota,S,Lavender,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,32.0,Debit Card,0,52.448453608247426
18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Yes,Debit Card,Free Shipping,Yes,Yes,36.0,Venmo,0,29.252577319587626
64,Male,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,Yes,PayPal,Standard,Yes,Yes,32.0,Credit Card,52,70.74742268041237
54,Male,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,14.0,Debit Card,1,26.521609833465497
31,Male,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,Yes,Cash,Express,Yes,Yes,8.0,PayPal,13,40.399484536082475
30,Male,Hat,Accessories,84,West Virginia,L,Teal,Spring,3.0,Yes,Cash,Next Day Air,Yes,Yes,27.0,Venmo,0,51.03092783505154
26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Credit Card,Store Pickup,Yes,Yes,24.0,Debit Card,13,26.997422680412363
25,Male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Credit Card,Store Pickup,Yes,Yes,30.0,PayPal,26,35.824742268041234
59,Male,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,Yes,Cash,Store Pickup,Yes,Yes,34.0,Debit Card,13,65.39948453608247
55,Male,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,28.0,Debit Card,0,26.67525773195876
56,Male,Sneakers,Footwear,39,Louisiana,M,Turquoise,Spring,2.5,Yes,Cash,2-Day Shipping,Yes,Yes,27.0,Debit Card,13,35.88917525773196
62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Cash,Standard,Yes,Yes,31.0,Credit Card,0,29.381443298969074
35,Male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Cash,Standard,Yes,Yes,23.0,Bank Transfer,1,37.21748612212529
51,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,PayPal,Free Shipping,Yes,Yes,11.0,Credit Card,0,15.463917525773196
61,Male,Blouse,Clothing,94,Georgia,M,White,Spring,3.0,Yes,Venmo,Store Pickup,Yes,Yes,48.0,Cash,0,64.3041237113402
27,Male,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Yes,Venmo,Next Day Air,Yes,Yes,17.0,Cash,13,60.373711340206185
54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Credit Card,Standard,Yes,Yes,36.0,PayPal,52,91.88144329896907
31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Credit Card,Free Shipping,Yes,Yes,33.0,Bank Transfer,26,52.44845360824741
24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,27.0,PayPal,0,39.69072164948454
42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.1,Yes,Debit Card,2-Day Shipping,Yes,Yes,14.0,Credit Card,26,48.195876288659804
41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Cash,Express,Yes,Yes,5.0,Credit Card,1,39.021609833465504
66,Male,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,Yes,Debit Card,Express,Yes,Yes,47.0,Cash,0,47.9381443298969
58,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Yes,Credit Card,Express,Yes,Yes,28.0,Cash,0,49.35567010309278
43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Debit Card,Standard,Yes,Yes,11.0,Credit Card,1,37.2174861221253
52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Debit Card,Free Shipping,Yes,Yes,18.0,Credit Card,52,82.34536082474226
35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Debit Card,Next Day Air,Yes,Yes,21.0,Debit Card,52,51.03092783505153
23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,PayPal,Store Pickup,Yes,Yes,22.0,Cash,0,52.19072164948453
25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Credit Card,Express,Yes,Yes,33.0,Cash,0,24.48453608247422
33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Bank Transfer,Express,Yes,Yes,49.0,Credit Card,1,31.805114988104677
48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Cash,Free Shipping,Yes,Yes,10.0,Debit Card,0,17.13917525773196
42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18.0,PayPal,52,48.840206185567006
55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Venmo,Store Pickup,Yes,Yes,28.0,PayPal,26,69.58762886597938
59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Venmo,Express,Yes,Yes,25.0,PayPal,52,84.02061855670102
65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Cash,Express,Yes,Yes,6.0,PayPal,52,73.06701030927834
59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,PayPal,Express,Yes,Yes,44.0,Venmo,0,39.046391752577314
31,Male,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,Yes,PayPal,Standard,Yes,Yes,30.0,Venmo,13,27.770618556701027
49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Bank Transfer,Express,Yes,Yes,42.0,Debit Card,0,50.644329896907216
53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Bank Transfer,Standard,Yes,Yes,30.0,PayPal,13,39.626288659793815
48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,PayPal,Store Pickup,Yes,Yes,33.0,Credit Card,0,47.68041237113402
23,Male,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,Yes,Debit Card,Express,Yes,Yes,24.0,PayPal,0,38.015463917525764
68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Bank Transfer,Store Pickup,Yes,Yes,13.0,Venmo,13,20.682989690721648
35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Credit Card,Express,Yes,Yes,19.0,Debit Card,13,57.02319587628865
34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Venmo,Next Day Air,Yes,Yes,23.0,Debit Card,0,37.113402061855666
62,Male,Hat,Accessories,43,Delaware,L,Orange,Winter,4.0,Yes,PayPal,Free Shipping,Yes,Yes,35.0,Cash,13,41.04381443298969
